Treansaction ID,Date,TransactionPrice
10866,01/01/2022,$25.27 
11635,01/01/2022,$25.27 
12098,01/01/2022,$25.27 
13199,01/01/2022,$25.27 
13523,01/01/2022,$25.27 
14346,01/01/2022,$25.27 
14372,01/01/2022,$25.27 
14612,01/01/2022,$25.27 
15817,01/01/2022,$25.27 
16036,01/01/2022,$25.27 
16558,01/01/2022,$25.27 
1920,01/01/2022,$25.27 
6252,01/01/2022,$25.27 
7068,01/01/2022,$25.27 
11066,01/01/2022,$25.27 
11697,01/01/2022,$25.27 
12969,01/01/2022,$25.27 
15955,01/01/2022,$25.27 
16174,01/01/2022,$25.27 
16522,01/01/2022,$25.27 
5144,01/01/2022,$25.27 
15633,01/01/2022,$25.27 
7115,01/01/2022,$25.27 
12770,01/01/2022,$25.27 
3731,01/01/2022,$25.27 
7066,01/01/2022,$25.27 
5680,01/01/2022,$25.27 
5911,01/01/2022,$25.27 
3957,01/01/2022,$25.27 
12101,01/01/2022,$25.27 
4823,01/01/2022,$25.27 
5718,01/01/2022,$25.27 
12917,01/01/2022,$25.27 
13045,01/01/2022,$25.27 
16820,01/01/2022,$25.27 
13920,01/01/2022,$25.27 
14534,01/01/2022,$25.27 
5551,01/01/2022,$25.27 
7007,01/01/2022,$25.27 
11185,01/01/2022,$25.27 
14179,01/01/2022,$25.27 
1881,01/01/2022,$25.27 
315,01/01/2022,$25.27 
8946,01/01/2022,$25.27 
11854,01/01/2022,$25.27 
5924,01/01/2022,$26.27 
4358,01/01/2022,$26.61 
15179,01/01/2022,$26.61 
13,01/01/2022,$26.61 
3829,01/01/2022,$26.61 
5810,01/01/2022,$26.61 
15856,01/01/2022,$26.61 
223,01/01/2022,$26.61 
11813,01/01/2022,$26.61 
7464,01/01/2022,$27.56 
10839,01/01/2022,$27.86 
10484,01/01/2022,$28.02 
16101,01/01/2022,$29.42 
1144,01/01/2022,$29.42 
8921,01/01/2022,$29.44 
13691,01/01/2022,$29.44 
1795,01/01/2022,$30.11 
10187,01/01/2022,$30.11 
4644,01/01/2022,$31.32 
3469,01/01/2022,$31.32 
11473,01/01/2022,$31.32 
13611,01/01/2022,$31.32 
10793,01/01/2022,$31.32 
3153,01/01/2022,$31.37 
9210,01/01/2022,$31.37 
2492,01/01/2022,$32.98 
9413,01/01/2022,$32.98 
11621,01/01/2022,$32.98 
17410,01/01/2022,$33.90 
17168,01/01/2022,$33.90 
16575,01/01/2022,$33.90 
16403,01/01/2022,$33.90 
8873,01/01/2022,$33.90 
10097,01/01/2022,$33.90 
10541,01/01/2022,$33.90 
15737,01/01/2022,$33.90 
9066,01/01/2022,$33.90 
9819,01/01/2022,$33.90 
18015,01/01/2022,$33.90 
17918,01/01/2022,$33.90 
16997,01/01/2022,$33.90 
17391,01/01/2022,$33.90 
10229,01/01/2022,$33.90 
11285,01/01/2022,$33.90 
15661,01/01/2022,$33.90 
17689,01/01/2022,$33.90 
14885,01/01/2022,$33.90 
16771,01/01/2022,$33.90 
17930,01/01/2022,$33.90 
2541,01/01/2022,$34.21 
8689,01/01/2022,$34.21 
8745,01/01/2022,$34.21 
8589,01/01/2022,$34.21 
8865,01/01/2022,$38.90 
9099,01/01/2022,$38.90 
12596,01/01/2022,$38.90 
15655,01/01/2022,$38.90 
17485,01/01/2022,$38.90 
17732,01/01/2022,$38.90 
10277,01/01/2022,$39.68 
17357,01/01/2022,$39.68 
17906,01/01/2022,$39.68 
17593,01/01/2022,$39.68 
14727,01/01/2022,$39.68 
15071,01/01/2022,$39.68 
3490,01/01/2022,$39.86 
13528,01/01/2022,$39.86 
7876,01/01/2022,$40.62 
17428,01/01/2022,$40.62 
16778,01/01/2022,$40.62 
17155,01/01/2022,$40.62 
17888,01/01/2022,$40.62 
8008,01/01/2022,$40.62 
15281,01/01/2022,$42.79 
15779,01/01/2022,$43.95 
2832,01/01/2022,$43.95 
10099,01/01/2022,$45.41 
17576,01/01/2022,$48.76 
11273,01/01/2022,$48.81 
890,01/01/2022,$55.40 
6918,01/01/2022,$55.40 
10394,01/01/2022,$59.26 
15320,01/01/2022,$60.63 
10830,01/01/2022,$60.63 
12898,01/01/2022,$60.63 
15718,01/01/2022,$60.63 
10807,01/01/2022,$62.54 
4320,01/01/2022,$63.76 
6556,01/01/2022,$63.76 
9423,01/01/2022,$63.76 
2195,01/01/2022,$63.76 
17077,01/01/2022,$68.20 
1290,02/01/2022, $ 
2134,02/01/2022, $ 
4413,02/01/2022, $ 
5601,02/01/2022, $ 
7088,02/01/2022, $ 
10194,02/01/2022, $ 
693,02/01/2022,$14.65 
9672,02/01/2022,$14.65 
7901,02/01/2022,$17.25 
12703,02/01/2022,$17.25 
15826,02/01/2022,$18.04 
11236,02/01/2022,$18.04 
6325,02/01/2022,$18.20 
3305,02/01/2022,$18.35 
14798,02/01/2022,$18.35 
6158,02/01/2022,$18.61 
8135,02/01/2022,$18.61 
15022,02/01/2022,$18.91 
14271,02/01/2022,$18.91 
9450,02/01/2022,$18.91 
16488,02/01/2022,$18.91 
15770,02/01/2022,$18.95 
2812,02/01/2022,$18.95 
6536,02/01/2022,$18.95 
8058,02/01/2022,$18.95 
8532,02/01/2022,$18.95 
9350,02/01/2022,$18.95 
9675,02/01/2022,$18.95 
13615,02/01/2022,$18.95 
15340,02/01/2022,$18.95 
16817,02/01/2022,$18.95 
12403,02/01/2022,$19.30 
17051,02/01/2022,$19.30 
2258,02/01/2022,$19.42 
7716,02/01/2022,$19.42 
9005,02/01/2022,$19.42 
3310,02/01/2022,$19.45 
220,02/01/2022,$19.57 
3414,02/01/2022,$19.57 
4566,02/01/2022,$19.57 
12089,02/01/2022,$19.57 
12505,02/01/2022,$19.57 
2887,02/01/2022,$19.77 
5683,02/01/2022,$19.77 
11936,02/01/2022,$19.77 
13474,02/01/2022,$19.77 
15968,02/01/2022,$19.77 
6671,02/01/2022,$19.77 
14641,02/01/2022,$20.49 
1035,02/01/2022,$20.49 
13206,02/01/2022,$20.92 
746,02/01/2022,$20.92 
12950,02/01/2022,$20.92 
15683,02/01/2022,$20.92 
8898,02/01/2022,$20.96 
14540,02/01/2022,$20.96 
12279,02/01/2022,$21.22 
739,02/01/2022,$21.38 
4164,02/01/2022,$21.38 
4662,02/01/2022,$21.38 
4757,02/01/2022,$21.38 
6230,02/01/2022,$21.38 
6936,02/01/2022,$21.38 
7646,02/01/2022,$21.38 
11533,02/01/2022,$21.38 
13269,02/01/2022,$21.38 
15128,02/01/2022,$21.38 
10853,02/01/2022,$21.38 
11329,02/01/2022,$21.38 
17254,02/01/2022,$21.38 
10685,02/01/2022,$21.70 
9797,02/01/2022,$21.70 
17694,02/01/2022,$21.70 
296,02/01/2022,$21.75 
7261,02/01/2022,$21.90 
14318,02/01/2022,$21.90 
5103,02/01/2022,$22.01 
1861,02/01/2022,$22.01 
11788,02/01/2022,$22.05 
16406,02/01/2022,$22.05 
9803,02/01/2022,$22.05 
6452,02/01/2022,$22.05 
15280,02/01/2022,$22.05 
10041,02/01/2022,$22.05 
1928,02/01/2022,$22.05 
5782,02/01/2022,$22.05 
7864,02/01/2022,$22.05 
8019,02/01/2022,$22.05 
9125,02/01/2022,$22.05 
10105,02/01/2022,$22.05 
11667,02/01/2022,$22.05 
14182,02/01/2022,$22.05 
16635,02/01/2022,$22.05 
2357,02/01/2022,$22.05 
10197,02/01/2022,$22.05 
15751,02/01/2022,$22.05 
9598,02/01/2022,$22.05 
9836,02/01/2022,$22.14 
11751,02/01/2022,$22.14 
13886,02/01/2022,$22.14 
461,02/01/2022,$22.14 
9960,02/01/2022,$22.14 
11073,02/01/2022,$22.14 
13986,02/01/2022,$22.14 
14766,02/01/2022,$22.14 
15038,02/01/2022,$22.14 
16094,02/01/2022,$22.14 
1538,02/01/2022,$22.14 
6276,02/01/2022,$22.14 
14916,02/01/2022,$22.14 
2462,02/01/2022,$22.14 
3293,02/01/2022,$22.14 
8977,02/01/2022,$22.14 
14286,02/01/2022,$22.14 
11359,02/01/2022,$22.14 
5666,02/01/2022,$22.57 
1602,02/01/2022,$22.57 
7642,02/01/2022,$22.57 
4172,02/01/2022,$22.57 
1953,02/01/2022,$22.66 
4749,02/01/2022,$22.66 
12187,02/01/2022,$22.66 
6659,02/01/2022,$22.75 
11196,02/01/2022,$22.75 
1438,02/01/2022,$22.76 
5119,02/01/2022,$22.76 
5591,02/01/2022,$22.76 
1117,02/01/2022,$22.76 
3515,02/01/2022,$22.76 
15879,02/01/2022,$22.76 
7098,02/01/2022,$23.55 
13004,02/01/2022,$23.55 
1981,02/01/2022,$23.59 
3924,02/01/2022,$23.85 
8277,02/01/2022,$23.85 
9333,02/01/2022,$23.85 
9679,02/01/2022,$23.85 
1498,02/01/2022,$24.25 
5922,02/01/2022,$24.48 
3458,02/01/2022,$24.48 
10972,02/01/2022,$24.88 
1076,02/01/2022,$24.89 
1421,02/01/2022,$24.89 
3166,02/01/2022,$24.89 
24,02/01/2022,$24.89 
4667,02/01/2022,$24.89 
751,02/01/2022,$25.17 
1476,02/01/2022,$25.17 
2117,02/01/2022,$25.17 
2910,02/01/2022,$25.17 
14618,02/01/2022,$25.17 
16029,02/01/2022,$25.17 
16687,02/01/2022,$25.17 
7501,02/01/2022,$25.17 
8824,02/01/2022,$25.17 
2372,02/01/2022,$25.27 
12649,02/01/2022,$25.27 
669,02/01/2022,$25.27 
806,02/01/2022,$25.27 
15555,02/01/2022,$25.27 
9984,02/01/2022,$25.27 
7317,02/01/2022,$25.27 
15771,02/01/2022,$25.27 
15090,02/01/2022,$25.27 
2908,02/01/2022,$25.27 
13797,02/01/2022,$25.27 
1093,02/01/2022,$25.27 
2261,02/01/2022,$25.27 
5334,02/01/2022,$25.27 
17276,02/01/2022,$25.27 
8456,02/01/2022,$25.27 
10806,02/01/2022,$25.27 
12266,02/01/2022,$25.27 
581,02/01/2022,$25.27 
5996,02/01/2022,$25.27 
6160,02/01/2022,$25.27 
7171,02/01/2022,$25.27 
7230,02/01/2022,$25.27 
7253,02/01/2022,$25.27 
13256,02/01/2022,$25.27 
13887,02/01/2022,$25.27 
14380,02/01/2022,$25.27 
14757,02/01/2022,$25.27 
16197,02/01/2022,$25.27 
622,02/01/2022,$25.27 
1167,02/01/2022,$25.27 
1281,02/01/2022,$25.27 
1340,02/01/2022,$25.27 
1513,02/01/2022,$25.27 
1598,02/01/2022,$25.27 
3030,02/01/2022,$25.27 
3071,02/01/2022,$25.27 
3510,02/01/2022,$25.27 
3647,02/01/2022,$25.27 
3923,02/01/2022,$25.27 
4305,02/01/2022,$25.27 
4441,02/01/2022,$25.27 
4678,02/01/2022,$25.27 
5332,02/01/2022,$25.27 
5814,02/01/2022,$25.27 
6700,02/01/2022,$25.27 
6856,02/01/2022,$25.27 
6904,02/01/2022,$25.27 
9970,02/01/2022,$25.27 
11744,02/01/2022,$25.27 
12256,02/01/2022,$25.27 
12365,02/01/2022,$25.27 
12682,02/01/2022,$25.27 
12754,02/01/2022,$25.27 
13190,02/01/2022,$25.27 
15148,02/01/2022,$25.27 
17240,02/01/2022,$25.27 
963,02/01/2022,$25.27 
2301,02/01/2022,$25.27 
6240,02/01/2022,$25.27 
3779,02/01/2022,$25.27 
5261,02/01/2022,$25.27 
2546,02/01/2022,$25.27 
5097,02/01/2022,$25.27 
8737,02/01/2022,$25.27 
2762,02/01/2022,$25.27 
9010,02/01/2022,$25.27 
4953,02/01/2022,$25.27 
13230,02/01/2022,$25.27 
5123,02/01/2022,$25.27 
11075,02/01/2022,$25.27 
13799,02/01/2022,$25.27 
11894,02/01/2022,$25.27 
3447,02/01/2022,$25.27 
13289,02/01/2022,$25.27 
5376,02/01/2022,$25.27 
348,02/01/2022,$25.27 
12192,02/01/2022,$25.27 
2429,02/01/2022,$25.27 
9159,02/01/2022,$25.27 
11467,02/01/2022,$25.27 
4725,02/01/2022,$25.27 
5390,02/01/2022,$25.27 
4796,02/01/2022,$25.27 
6303,02/01/2022,$25.70 
15725,02/01/2022,$26.51 
7507,02/01/2022,$26.61 
218,02/01/2022,$26.61 
2069,02/01/2022,$26.61 
2631,02/01/2022,$26.61 
5132,02/01/2022,$26.61 
9418,02/01/2022,$26.61 
1128,02/01/2022,$26.61 
3861,02/01/2022,$26.61 
4176,02/01/2022,$26.61 
4487,02/01/2022,$26.61 
6876,02/01/2022,$26.61 
11985,02/01/2022,$26.61 
467,02/01/2022,$26.61 
5709,02/01/2022,$26.61 
14453,02/01/2022,$26.61 
10727,02/01/2022,$26.76 
16050,02/01/2022,$26.76 
4085,02/01/2022,$27.17 
7011,02/01/2022,$27.17 
2825,02/01/2022,$27.18 
1664,02/01/2022,$27.23 
6044,02/01/2022,$27.23 
1140,02/01/2022,$27.23 
3946,02/01/2022,$27.23 
11558,02/01/2022,$27.35 
849,02/01/2022,$27.35 
10832,02/01/2022,$27.35 
11663,02/01/2022,$27.35 
3268,02/01/2022,$27.50 
12814,02/01/2022,$27.50 
2815,02/01/2022,$28.68 
6805,02/01/2022,$28.68 
2574,02/01/2022,$28.68 
6355,02/01/2022,$29.50 
17267,02/01/2022,$29.50 
9677,02/01/2022,$29.69 
14119,02/01/2022,$29.69 
11498,02/01/2022,$29.69 
16674,02/01/2022,$29.69 
12833,02/01/2022,$30.06 
4032,02/01/2022,$30.11 
14502,02/01/2022,$30.11 
15802,02/01/2022,$31.32 
687,02/01/2022,$31.37 
4290,02/01/2022,$31.37 
10650,02/01/2022,$31.37 
7848,02/01/2022,$31.37 
9390,02/01/2022,$32.31 
10527,02/01/2022,$33.90 
17596,02/01/2022,$33.90 
18025,02/01/2022,$33.90 
10090,02/01/2022,$33.90 
17700,02/01/2022,$33.90 
12129,02/01/2022,$33.90 
15335,02/01/2022,$33.90 
10721,02/01/2022,$33.90 
10216,02/01/2022,$33.90 
11009,02/01/2022,$33.90 
15065,02/01/2022,$33.90 
17447,02/01/2022,$33.90 
15261,02/01/2022,$33.90 
15293,02/01/2022,$33.90 
17183,02/01/2022,$33.90 
17916,02/01/2022,$33.90 
10308,02/01/2022,$33.90 
1786,02/01/2022,$34.21 
4598,02/01/2022,$34.21 
16958,02/01/2022,$34.21 
15331,02/01/2022,$34.21 
17964,02/01/2022,$34.21 
10365,02/01/2022,$34.88 
250,02/01/2022,$36.37 
12729,02/01/2022,$38.18 
13632,02/01/2022,$38.18 
8886,02/01/2022,$39.68 
10596,02/01/2022,$39.68 
17864,02/01/2022,$39.68 
10608,02/01/2022,$39.68 
4961,02/01/2022,$39.86 
10013,02/01/2022,$42.94 
15754,02/01/2022,$42.94 
17559,02/01/2022,$42.94 
7465,02/01/2022,$42.94 
9849,02/01/2022,$42.94 
10153,02/01/2022,$42.94 
17961,02/01/2022,$42.94 
17990,02/01/2022,$42.94 
7781,02/01/2022,$43.95 
8785,02/01/2022,$43.95 
16380,02/01/2022,$43.95 
17664,02/01/2022,$43.95 
9098,02/01/2022,$45.41 
8186,02/01/2022,$45.41 
17418,02/01/2022,$45.41 
8869,02/01/2022,$48.76 
12348,02/01/2022,$48.76 
8040,02/01/2022,$51.38 
11808,02/01/2022,$60.63 
16003,02/01/2022,$62.54 
17189,02/01/2022,$62.54 
17135,02/01/2022,$62.54 
11294,02/01/2022,$62.54 
17670,02/01/2022,$64.07 
16592,02/01/2022,$80.83 
1256,03/01/2022, $ 
3453,03/01/2022, $ 
4989,03/01/2022, $ 
5420,03/01/2022, $ 
7621,03/01/2022, $ 
9417,03/01/2022, $ 
11690,03/01/2022, $ 
12042,03/01/2022, $ 
14575,03/01/2022, $ 
15036,03/01/2022, $ 
17123,03/01/2022, $ 
2961,03/01/2022,$14.65 
11915,03/01/2022,$14.65 
5084,03/01/2022,$14.65 
1289,03/01/2022,$16.32 
231,03/01/2022,$18.61 
13969,03/01/2022,$18.61 
15806,03/01/2022,$18.91 
1971,03/01/2022,$18.95 
2703,03/01/2022,$18.95 
4581,03/01/2022,$18.95 
7442,03/01/2022,$18.95 
8053,03/01/2022,$18.95 
9985,03/01/2022,$18.95 
10863,03/01/2022,$18.95 
11164,03/01/2022,$18.95 
12795,03/01/2022,$18.95 
15768,03/01/2022,$18.95 
17304,03/01/2022,$18.95 
9209,03/01/2022,$18.95 
15095,03/01/2022,$18.95 
6053,03/01/2022,$19.25 
8095,03/01/2022,$19.25 
5582,03/01/2022,$19.25 
4072,03/01/2022,$19.42 
15959,03/01/2022,$19.57 
9205,03/01/2022,$19.77 
14435,03/01/2022,$19.77 
4375,03/01/2022,$19.77 
12792,03/01/2022,$19.77 
5072,03/01/2022,$19.96 
6989,03/01/2022,$20.49 
8180,03/01/2022,$20.49 
9346,03/01/2022,$20.49 
13900,03/01/2022,$20.49 
15710,03/01/2022,$20.49 
17023,03/01/2022,$20.49 
3257,03/01/2022,$20.49 
3794,03/01/2022,$20.49 
7237,03/01/2022,$20.49 
12068,03/01/2022,$20.49 
12784,03/01/2022,$20.49 
12813,03/01/2022,$20.49 
16999,03/01/2022,$20.49 
14462,03/01/2022,$20.53 
1062,03/01/2022,$20.81 
3471,03/01/2022,$20.81 
4556,03/01/2022,$20.81 
4519,03/01/2022,$20.81 
4721,03/01/2022,$20.81 
6842,03/01/2022,$20.81 
13434,03/01/2022,$20.81 
15821,03/01/2022,$20.88 
2675,03/01/2022,$20.96 
4712,03/01/2022,$20.96 
16112,03/01/2022,$20.96 
10868,03/01/2022,$21.22 
1014,03/01/2022,$21.22 
4044,03/01/2022,$21.22 
5452,03/01/2022,$21.22 
11151,03/01/2022,$21.22 
11579,03/01/2022,$21.22 
13464,03/01/2022,$21.22 
11468,03/01/2022,$21.38 
12822,03/01/2022,$21.38 
9954,03/01/2022,$21.38 
13765,03/01/2022,$21.38 
16245,03/01/2022,$21.38 
247,03/01/2022,$21.38 
298,03/01/2022,$21.38 
2302,03/01/2022,$21.38 
3473,03/01/2022,$21.38 
3684,03/01/2022,$21.38 
5419,03/01/2022,$21.38 
6786,03/01/2022,$21.38 
6834,03/01/2022,$21.38 
9149,03/01/2022,$21.38 
10459,03/01/2022,$21.38 
11973,03/01/2022,$21.38 
14017,03/01/2022,$21.38 
15241,03/01/2022,$21.38 
3748,03/01/2022,$21.38 
4096,03/01/2022,$21.38 
1200,03/01/2022,$21.38 
14443,03/01/2022,$21.56 
5574,03/01/2022,$21.56 
17441,03/01/2022,$21.70 
8566,03/01/2022,$21.80 
4143,03/01/2022,$21.81 
6071,03/01/2022,$21.81 
9571,03/01/2022,$21.81 
11734,03/01/2022,$21.81 
8368,03/01/2022,$21.81 
17172,03/01/2022,$22.05 
4775,03/01/2022,$22.05 
5719,03/01/2022,$22.05 
8032,03/01/2022,$22.05 
10096,03/01/2022,$22.05 
11094,03/01/2022,$22.05 
12090,03/01/2022,$22.05 
14972,03/01/2022,$22.05 
6272,03/01/2022,$22.05 
13308,03/01/2022,$22.05 
9850,03/01/2022,$22.05 
17024,03/01/2022,$22.05 
2216,03/01/2022,$22.57 
2328,03/01/2022,$22.57 
3425,03/01/2022,$22.57 
4387,03/01/2022,$22.57 
5756,03/01/2022,$22.57 
7077,03/01/2022,$22.57 
13904,03/01/2022,$22.57 
1313,03/01/2022,$22.57 
1484,03/01/2022,$22.57 
2859,03/01/2022,$22.57 
6399,03/01/2022,$22.57 
8730,03/01/2022,$22.57 
8958,03/01/2022,$22.57 
10859,03/01/2022,$22.57 
12700,03/01/2022,$22.57 
14791,03/01/2022,$22.57 
11200,03/01/2022,$22.66 
5014,03/01/2022,$22.66 
6056,03/01/2022,$22.66 
7847,03/01/2022,$22.66 
2327,03/01/2022,$22.75 
5912,03/01/2022,$22.75 
15923,03/01/2022,$22.75 
6476,03/01/2022,$22.75 
7330,03/01/2022,$22.75 
9939,03/01/2022,$22.75 
13006,03/01/2022,$22.75 
5187,03/01/2022,$22.75 
1603,03/01/2022,$22.75 
2247,03/01/2022,$22.76 
6559,03/01/2022,$22.76 
8930,03/01/2022,$22.76 
9128,03/01/2022,$22.76 
12253,03/01/2022,$22.76 
13951,03/01/2022,$22.76 
4291,03/01/2022,$22.76 
10070,03/01/2022,$22.76 
257,03/01/2022,$23.55 
5005,03/01/2022,$23.55 
5672,03/01/2022,$23.55 
11622,03/01/2022,$23.55 
13132,03/01/2022,$23.55 
13537,03/01/2022,$23.55 
13718,03/01/2022,$23.55 
5383,03/01/2022,$23.85 
844,03/01/2022,$23.85 
1516,03/01/2022,$23.85 
5439,03/01/2022,$23.85 
14079,03/01/2022,$23.85 
14946,03/01/2022,$23.85 
17120,03/01/2022,$23.85 
8633,03/01/2022,$23.85 
1090,03/01/2022,$24.25 
12963,03/01/2022,$24.25 
2198,03/01/2022,$24.48 
13957,03/01/2022,$24.48 
12514,03/01/2022,$24.48 
7655,03/01/2022,$25.17 
8299,03/01/2022,$25.17 
4718,03/01/2022,$25.21 
8318,03/01/2022,$25.21 
13305,03/01/2022,$25.27 
13137,03/01/2022,$25.27 
3152,03/01/2022,$25.27 
3443,03/01/2022,$25.27 
6405,03/01/2022,$25.27 
7801,03/01/2022,$25.27 
9114,03/01/2022,$25.27 
10056,03/01/2022,$25.27 
10463,03/01/2022,$25.27 
9204,03/01/2022,$25.27 
13386,03/01/2022,$25.27 
2124,03/01/2022,$25.27 
6547,03/01/2022,$25.27 
11551,03/01/2022,$25.27 
1284,03/01/2022,$25.27 
7251,03/01/2022,$25.27 
13829,03/01/2022,$25.27 
13953,03/01/2022,$25.27 
16629,03/01/2022,$25.27 
12482,03/01/2022,$25.27 
16729,03/01/2022,$25.27 
6425,03/01/2022,$25.27 
3236,03/01/2022,$25.27 
4263,03/01/2022,$25.27 
9300,03/01/2022,$25.27 
15426,03/01/2022,$25.27 
16304,03/01/2022,$25.27 
1445,03/01/2022,$25.27 
4182,03/01/2022,$25.27 
4622,03/01/2022,$25.27 
7797,03/01/2022,$25.27 
8738,03/01/2022,$25.27 
11709,03/01/2022,$25.27 
12396,03/01/2022,$25.27 
12486,03/01/2022,$25.27 
14429,03/01/2022,$25.27 
14832,03/01/2022,$25.27 
17040,03/01/2022,$25.27 
23,03/01/2022,$25.27 
128,03/01/2022,$25.27 
1390,03/01/2022,$25.27 
1660,03/01/2022,$25.27 
4009,03/01/2022,$25.27 
4450,03/01/2022,$25.27 
4801,03/01/2022,$25.27 
4890,03/01/2022,$25.27 
7238,03/01/2022,$25.27 
7662,03/01/2022,$25.27 
8066,03/01/2022,$25.27 
9556,03/01/2022,$25.27 
10999,03/01/2022,$25.27 
11183,03/01/2022,$25.27 
11214,03/01/2022,$25.27 
11361,03/01/2022,$25.27 
11527,03/01/2022,$25.27 
11839,03/01/2022,$25.27 
12412,03/01/2022,$25.27 
13029,03/01/2022,$25.27 
13072,03/01/2022,$25.27 
13573,03/01/2022,$25.27 
15005,03/01/2022,$25.27 
15557,03/01/2022,$25.27 
16502,03/01/2022,$25.27 
696,03/01/2022,$25.27 
2330,03/01/2022,$25.27 
5418,03/01/2022,$25.27 
9696,03/01/2022,$25.27 
14761,03/01/2022,$25.27 
5525,03/01/2022,$25.27 
9534,03/01/2022,$25.27 
14976,03/01/2022,$25.27 
5050,03/01/2022,$25.27 
14818,03/01/2022,$25.27 
13695,03/01/2022,$25.27 
462,03/01/2022,$25.27 
10372,03/01/2022,$25.27 
12473,03/01/2022,$25.27 
2293,03/01/2022,$25.27 
13864,03/01/2022,$25.27 
2942,03/01/2022,$25.27 
3767,03/01/2022,$25.27 
4504,03/01/2022,$25.39 
2232,03/01/2022,$25.63 
8988,03/01/2022,$25.63 
4695,03/01/2022,$25.63 
15892,03/01/2022,$25.63 
10776,03/01/2022,$25.63 
15537,03/01/2022,$25.63 
291,03/01/2022,$25.63 
3270,03/01/2022,$25.69 
8408,03/01/2022,$25.71 
582,03/01/2022,$25.71 
4029,03/01/2022,$25.71 
5310,03/01/2022,$25.71 
1575,03/01/2022,$25.71 
2086,03/01/2022,$25.71 
2114,03/01/2022,$25.71 
2691,03/01/2022,$25.71 
4473,03/01/2022,$25.71 
5870,03/01/2022,$25.71 
6530,03/01/2022,$25.71 
9286,03/01/2022,$25.71 
11759,03/01/2022,$25.71 
12842,03/01/2022,$25.71 
13270,03/01/2022,$25.71 
14094,03/01/2022,$25.71 
14866,03/01/2022,$25.71 
15149,03/01/2022,$25.71 
16492,03/01/2022,$25.71 
16925,03/01/2022,$25.71 
13405,03/01/2022,$25.71 
13548,03/01/2022,$25.71 
7450,03/01/2022,$25.87 
10844,03/01/2022,$25.87 
12340,03/01/2022,$25.87 
17129,03/01/2022,$25.87 
1504,03/01/2022,$25.87 
4982,03/01/2022,$25.87 
7494,03/01/2022,$25.87 
7624,03/01/2022,$25.87 
10261,03/01/2022,$25.87 
11994,03/01/2022,$25.87 
13217,03/01/2022,$25.87 
17091,03/01/2022,$25.87 
17862,03/01/2022,$25.87 
1774,03/01/2022,$25.88 
4966,03/01/2022,$25.88 
7429,03/01/2022,$25.88 
9477,03/01/2022,$25.88 
10441,03/01/2022,$25.88 
10444,03/01/2022,$25.88 
12422,03/01/2022,$25.88 
14313,03/01/2022,$25.88 
15339,03/01/2022,$25.88 
2217,03/01/2022,$25.88 
2630,03/01/2022,$25.88 
3742,03/01/2022,$25.88 
9486,03/01/2022,$25.88 
10069,03/01/2022,$25.88 
12531,03/01/2022,$25.88 
13739,03/01/2022,$25.88 
14013,03/01/2022,$25.88 
12066,03/01/2022,$25.88 
9492,03/01/2022,$26.33 
18058,03/01/2022,$26.51 
10014,03/01/2022,$26.51 
17962,03/01/2022,$26.51 
8781,03/01/2022,$26.51 
14736,03/01/2022,$26.51 
17707,03/01/2022,$26.51 
7064,03/01/2022,$26.57 
1955,03/01/2022,$26.61 
3209,03/01/2022,$26.61 
3677,03/01/2022,$26.61 
4902,03/01/2022,$26.61 
8258,03/01/2022,$26.61 
14022,03/01/2022,$26.61 
2530,03/01/2022,$26.61 
2738,03/01/2022,$26.61 
4901,03/01/2022,$26.61 
7512,03/01/2022,$26.61 
7970,03/01/2022,$26.61 
11098,03/01/2022,$26.61 
13462,03/01/2022,$26.61 
13529,03/01/2022,$26.61 
44,03/01/2022,$26.61 
1451,03/01/2022,$26.61 
10769,03/01/2022,$26.61 
3917,03/01/2022,$26.76 
8341,03/01/2022,$26.76 
13914,03/01/2022,$26.76 
15831,03/01/2022,$26.76 
7958,03/01/2022,$26.76 
1119,03/01/2022,$26.76 
7305,03/01/2022,$27.17 
9979,03/01/2022,$27.17 
14257,03/01/2022,$27.17 
1303,03/01/2022,$27.17 
861,03/01/2022,$27.23 
3461,03/01/2022,$27.23 
5448,03/01/2022,$27.23 
8238,03/01/2022,$27.23 
11618,03/01/2022,$27.23 
15187,03/01/2022,$27.23 
4250,03/01/2022,$27.23 
5988,03/01/2022,$27.23 
9401,03/01/2022,$27.23 
3817,03/01/2022,$27.74 
12161,03/01/2022,$27.88 
14383,03/01/2022,$28.07 
6542,03/01/2022,$28.07 
9305,03/01/2022,$28.33 
13454,03/01/2022,$28.33 
11259,03/01/2022,$28.33 
10933,03/01/2022,$28.33 
14021,03/01/2022,$28.95 
16002,03/01/2022,$28.95 
3846,03/01/2022,$30.21 
12804,03/01/2022,$30.58 
14446,03/01/2022,$30.58 
17116,03/01/2022,$30.58 
14957,03/01/2022,$30.69 
10317,03/01/2022,$32.31 
2316,03/01/2022,$33.60 
4306,03/01/2022,$33.60 
5550,03/01/2022,$33.60 
8949,03/01/2022,$33.60 
15310,03/01/2022,$33.90 
9051,03/01/2022,$33.90 
17832,03/01/2022,$33.90 
17540,03/01/2022,$33.90 
16567,03/01/2022,$33.90 
8876,03/01/2022,$33.90 
15284,03/01/2022,$33.90 
12582,03/01/2022,$33.90 
17127,03/01/2022,$33.90 
17494,03/01/2022,$33.90 
9019,03/01/2022,$33.90 
17893,03/01/2022,$33.90 
10408,03/01/2022,$33.90 
